
更多免费直播源，关注微信群lfy4482暗号”加群”
台灣頻道,#genre#
華藏衛視,p5p://fccs.123178.top:9906/60463e4f0004c7480876484c7d16a8e0.ts
人間衛視,p5p://fccs.123178.top:9906/604415aa00054259000783e434297e54.ts
人間衛視,p5p://fccs.123178.top:9906/60463f7d000802da087ae4d0305dfcaf.ts
高點綜合,p5p://fccs.123178.top:9906/604640070003e1f8087cfed268004b6c.ts
TV5 Monde,p5p://fccs.123178.top:9906/6046414f0008aa040882014b96694a71.ts
CNN,p5p://fccs.123178.top:9906/60689fa0000c9dae134f712965a8f823.ts
CNN Internationa,p5p://fccs.123178.top:9906/604641f8000e2252088496d9f8a5ad44.ts
BBC Lifestyle,p5p://fccs.123178.top:9906/604403fd0002ca1a09a262690b80ac95.ts
BBC Earth,p5p://fccs.123178.top:9906/6044049e000eb7a609a4da5fcd30cc43.ts
BBC WORLD NEWS,p5p://fccs.123178.top:9906/60464299000eba8708870be862b68160.ts
Channel NewsAsia頻道,p5p://fccs.123178.top:9906/604643330003bf3e088962a9042b90c4.ts
CNBC Asia,p5p://fccs.123178.top:9906/604643c100068849088b8e0fef813f1c.ts
via Skype,p5p://fccs.123178.top:9906/60693efb0004b7c815bdea9b4ac50fcb.ts
NHK World HD,p5p://fccs.123178.top:9906/6044741d0000e8b9017873ff81c638cb.ts
NHK-総合,p5p://fccs.123178.top:9906/606ad628000168f9020856b5c61b191f.ts
NHK-Eテレ,p5p://fccs.123178.top:9906/606ad7820005a9dc020d9f5c7b53d7d4.ts
日テレ,p5p://fccs.123178.top:9906/606ad1b0000f259301f6e57a73c17bf6.ts
フジテレビ,p5p://fccs.123178.top:9906/606ad3be000380a701fee92f192a715c.ts
TOKYOMX,p5p://fccs.123178.top:9906/606ad3e4000d7baa01ff802d7df770e3.ts
GREEN CHANNEL,p5p://fccs.123178.top:9906/606ad551000959fd020510e67c4baf0c.ts
BSアニマックス,p5p://fccs.123178.top:9906/606ad7aa00025856020e3ac345df82b5.ts
BSアニマックス,p5p://fccs.123178.top:9906/606ad57c000861930205b89ef48f3493.ts
MBS毎日放送,p5p://fccs.123178.top:9906/606ad16a000616b301f5d1b861bbcdf6.ts
MBS毎日放送,p5p://fccs.123178.top:9906/61334380000b077b052a6ef20a75cba9
ホ-ムドラマチャンネル,p5p://fccs.123178.top:9906/606ad4b3000254650202a5ea92a8c504.ts
テレビ大阪,p5p://fccs.123178.top:9906/606ad28c00016d0401fa3d56baa40d3b.ts
読売テレビ,p5p://fccs.123178.top:9906/606ad2ae000221b901fac2557c559e4a.ts
NHKBS1,p5p://fccs.123178.top:9906/606b4d900008402e03dac6b66eddb728.ts
NHKBSプレミア,p5p://fccs.123178.top:9906/606ad22a0008ed1d01f8c0729861e9d9.ts
Disney XD Japan,p5p://fccs.123178.top:9906/606b4eb7000372a103df45d3fd48b2de.ts
Disney XD Japan,p5p://fccs.123178.top:9906/61302a8a0007ce5412d9dcd227424d50
Music_Japan_TV,p5p://fccs.123178.top:9906/606ad50e000f420302040cb196c70d14.ts
BSスカパー！,p5p://fccs.123178.top:9906/606ad3970005635201fe51528e8fc92e.ts
BSフジ.181,p5p://fccs.123178.top:9906/606ad2cf000e304501fb46531e55a2fb.ts
WOWOWライブ,p5p://fccs.123178.top:9906/606ad327000b1a7601fc9d49f763376b.ts
WOWOWシネマ,p5p://fccs.123178.top:9906/606ad36000073ffc01fd7af4300db17f.ts
スターチャンネ,p5p://fccs.123178.top:9906/606ad438000efb9d0200c8af4a74fd08.ts
グリーンチャン,p5p://fccs.123178.top:9906/606ad45f000ef80b020161060a0ba882.ts
TBSテレビ,p5p://fccs.123178.top:9906/606ad64e0006809c0208ec73cefee14b.ts
関西テレビ,p5p://fccs.123178.top:9906/606ad18e00032f4601f65d9a65c73485.ts
テレビ東京,p5p://fccs.123178.top:9906/606ad68b000227aa0209d99e10b32383.ts
テレビ朝日,p5p://fccs.123178.top:9906/606ad6070006955b0207d72069cec474.ts
WOWOWプライム,p5p://fccs.123178.top:9906/606ad2f200054abe01fbccc48b614ffb.ts
ABSテレビ朝日,p5p://fccs.123178.top:9906/606ad26c000ca30e01f9c335103c65ce.ts
日本映画専門,p5p://fccs.123178.top:9906/606ad7080002731a020bc1fa261255a8.ts
J SPORTS 1,p5p://fccs.123178.top:9906/606ad5bd0006520c0206b5ffd7614b79.ts
J SPORTS 2,p5p://fccs.123178.top:9906/606ad5df000c1dc902073c4b588dd74d.ts
J SPORTS 3,p5p://fccs.123178.top:9906/606ad6b1000f2f2a020a71640ab37d7f.ts
J SPORTS 4,p5p://fccs.123178.top:9906/606ad6e40009cf36020b373c301e8c53.ts
时代剧専门チャンネル,p5p://fccs.123178.top:9906/606ad4870000e0650201f9aa2ac3ad99.ts
ディズニーチャンネル,p5p://fccs.123178.top:9906/606ad7350009b854020c739e2f736ba0.ts
スカイA,p5p://fccs.123178.top:9906/606ad4150004092602003d29e945df69.ts
MBC,p5p://fccs.123178.top:9906/606bd6120002c11805f0011dd9394938.ts
ＢＳ釣りビジョン,p5p://fccs.123178.top:9906/604402870001f71c099cad43e96233b3
ＢＳ釣りビジョン,p5p://fccs.123178.top:9906/612b2de2000a5ad7193ec497cb88e49e
鉄道チャンネル,p5p://fccs.123178.top:9906/61301f7e0002bdc212aeb4a6d540a053
NEWS24,p5p://fccs.123178.top:9906/613021d7000a68ce12b7e24441f4cfb8
スターチャンネル1,p5p://fccs.123178.top:9906/61302b6a000dc2ab12dd4958b77f833b
スーパー！ドラマＴＶ ＨＤ,p5p://fccs.123178.top:9906/61302d73000db3a012e53c7cd1e9177a
MONDO TV HD,p5p://fccs.123178.top:9906/61302e42000279f712e862347218a36c
ゴルフネットワークHD,p5p://fccs.123178.top:9906/61302f090005152e12eb6c37eeae8bab
ＢＢＣワールドニュース,p5p://fccs.123178.top:9906/61302fe50000be7512eec67bb4ac73da
CNN/US HD,p5p://fccs.123178.top:9906/61303c280001e288131eac7e0db9e362
Music Japan TV HD,p5p://fccs.123178.top:9906/61303dbc000608d41324d7aeeb17f2bc
MUSIC ON! TV,p5p://fccs.123178.top:9906/61303f31000d10fd132a8a82dbf19fcf
ヒストリーチャンネル? HD,p5p://fccs.123178.top:9906/61303ffe0001880e132da856261d98a3
ＡＸＮ ＨＤ 海外ドラマ,p5p://fccs.123178.top:9906/613040a4000bb70013303362ae9777c0
ＫＢＳ Ｗｏｒｌｄ ＨＤ,p5p://fccs.123178.top:9906/61304331000d8a17133a2aa16e1d178f
NHK総合-大阪,p5p://fccs.123178.top:9906/6133457f00009c7a0532385f8fa04a87
FIGHTING TV サムライ,p5p://fccs.123178.top:9906/61302321000a162312bceb3f5534a4ce
スターチャンネル2,p5p://fccs.123178.top:9906/61302bf100033cee12df55fe298918e5
アニマルプラネット,p5p://fccs.123178.top:9906/613023e6000a0a9d12bfecc45913b98d
スターチャンネル３,p5p://fccs.123178.top:9906/61302cc00002634512e27e5f4198b069
ムービープラスＨＤ,p5p://fccs.123178.top:9906/613046f80005a9981348e9f5a21874c2
日テレG+ HD,p5p://fccs.123178.top:9906/613047c8000da191134c187f77f21fc5
衛星劇場ＨＤ,p5p://fccs.123178.top:9906/61304873000e01d0134eb4904d6fb4b1
ＧＡOＲＡ　ＨＤ,p5p://fccs.123178.top:9906/613049030004cca61350e4b58ee6c2a0
ディスカバリーチャンネル,p5p://fccs.123178.top:9906/61304c42000cd1f9135d94da13743ea7
旅チャンネルＨＤ,p5p://fccs.123178.top:9906/61304d2b000a9536136122700ecd28a5
ＷＯＷＯＷシネマ,p5p://fccs.123178.top:9906/61304e9b000de7111366c0c9937331df
ＷＯＷＯＷライブ,p5p://fccs.123178.top:9906/61304f540009cbd713699264184e3d03
ＷＯＷＯＷプライム,p5p://fccs.123178.top:9906/613052d00004a56c13772d73557bec0f
テレ朝チャンネル２,p5p://fccs.123178.top:9906/6130534f000a1a9c13791ef03b67dca5
テレ朝チャンネル１,p5p://fccs.123178.top:9906/613053d30008ee23137b2243f0fd5df7
ミュージック?エア,p5p://fccs.123178.top:9906/61305515000a035f13800c5ae54329f3
ＴＢＳチャンネル１,p5p://fccs.123178.top:9906/6130557b000b29c613819b16d82dba18
フジテレビＮＥＸＴ,p5p://fccs.123178.top:9906/613056720008f74d13855f5e8d806907
フジテレビＯＮＥ,p5p://fccs.123178.top:9906/613057db000b71fa138ae22888301964
フジテレビＴＷＯ,p5p://fccs.123178.top:9906/613058a5000034b0138df45883905c5e
銀河,p5p://fccs.123178.top:9906/613055f1000c34b11383684a54fba864

📺4K頻道,#genre#
淘電影,http://39.134.134.85:80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
淘娛樂,http://39.135.238.69:80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226551/1.m3u8
淘萌寵,http://39.135.238.61:80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226555/1.m3u8
北京IPTV+4K,http://221.179.217.94/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV+4K,http://39.134.135.81/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226550/1.m3u8
爱上4K,http://39.134.24.220/PLTV/88888888/224/3221226005/index.m3u8
純享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
歡笑劇場4K,http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8
4K風光,http://185.228.135.48:8080/tv_home_4k_uhd/index.m3u8
LOVE4K,http://177.20.208.58:8000/play/a03r/index.m3u8
FashionTV,https://fash2043.cloudycdn.services//slive/_definst_/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
冬奥纪實HDR4K,http://221.179.217.94/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226563/1.m3u8
4K花園,http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227813/index.m3u8
4K花園,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
4K花園娛樂,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
4KCESHI,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228113/index.m3u8
廣東珠江4K,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=79&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1

📺TVB埋堆,#genre#
埋堆堆01,http://121.12.115.162/txdirect.hls.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.m3u8
埋堆堆02,http://121.12.115.162/txdirect.hls.huya.com/src/1199561276763-1199561276763-5434856680124841984-2399122676982-10057-A-0-1.m3u8
埋堆堆03,http://121.12.115.162/txdirect.hls.huya.com/src/1199561219773-1199561219773-5434611909938642944-2399122563002-10057-A-0-1.m3u8
埋堆堆04,http://121.12.115.162/txdirect.hls.huya.com/src/1199563459241-1199563459241-5444230351759081472-2399127041938-10057-A-0-1.m3u8
埋堆堆05,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.m3u8
埋堆堆06,http://121.12.115.162/txdirect.hls.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.m3u8
埋堆堆07,http://121.12.115.162/txdirect.hls.huya.com/src/1199564000752-1199564000752-5446556123794505728-2399128124960-10057-A-0-1.m3u8
埋堆堆08,http://121.12.115.162/txdirect.hls.huya.com/src/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.m3u8
埋堆堆09,http://121.12.115.162/txdirect.hls.huya.com/src/1199563493628-1199563493628-5444378042799489024-2399127110712-10057-A-0-1.m3u8
埋堆堆10,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478721-1199563478721-5444314017722007552-2399127080898-10057-A-0-1.m3u8
埋堆堆11,http://121.12.115.162/txdirect.hls.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.m3u8
埋堆堆12,http://121.12.115.162/txdirect.hls.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.m3u8
埋堆堆13,http://121.12.115.162/txdirect.hls.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.m3u8
埋堆堆14,http://121.12.115.162/txdirect.hls.huya.com/src/1199561153241-1199561153241-5434326157174505472-2399122429938-10057-A-0-1.m3u8
埋堆堆17,http://121.12.115.162/txdirect.hls.huya.com/src/1199561179116-1199561179116-5434437289453289472-2399122481688-10057-A-0-1.m3u8
埋堆堆18,http://121.12.115.162/txdirect.hls.huya.com/src/1199561185543-1199561185543-5434464893208100864-2399122494542-10057-A-0-1.m3u8
埋堆堆19,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.m3u8
埋堆堆20,http://121.12.115.162/txdirect.hls.huya.com/src/1199564060588-1199564060588-5446813117457629184-2399128244632-10057-A-0-1.m3u8
埋堆堆21,http://121.12.115.162/txdirect.hls.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.m3u8
埋堆堆22,http://121.12.115.162/txdirect.hls.huya.com/src/1199561185548-1199561185548-5434464914682937344-2399122494552-10057-A-0-1.m3u8
埋堆堆23,http://121.12.115.162/txdirect.hls.huya.com/src/1199563492830-1199563492830-5444374615415586816-2399127109116-10057-A-0-1.m3u8
埋堆堆24,http://121.12.115.162/txdirect.hls.huya.com/src/1199563484986-1199563484986-5444340925692116992-2399127093428-10057-A-0-1.m3u8
埋堆堆25,http://121.12.115.162/txdirect.hls.huya.com/src/1199561217760-1199561217760-5434603264169476096-2399122558976-10057-A-0-1.m3u8
埋堆堆26,http://121.12.115.162/txdirect.hls.huya.com/src/1199563486009-1199563486009-5444345319443660800-2399127095474-10057-A-0-1.m3u8
埋堆堆27,http://121.12.115.162/txdirect.hls.huya.com/src/1199563491091-1199563491091-5444367146467459072-2399127105638-10057-A-0-1.m3u8
埋堆堆28,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478540-1199563478540-5444313240332926976-2399127080536-10057-A-0-1.m3u8
埋堆堆29,http://121.12.115.162/txdirect.hls.huya.com/src/1199561235975-1199561235975-5434681496998772736-2399122595406-10057-A-0-1.m3u8
埋堆堆30,http://121.12.115.162/txdirect.hls.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.m3u8
埋堆堆31,http://121.12.115.162/txdirect.hls.huya.com/src/1199563461114-1199563461114-5444238396232826880-2399127045684-10057-A-0-1.m3u8
埋堆堆32,http://121.12.115.162/txdirect.hls.huya.com/src/1199563489752-1199563489752-5444361395506249728-2399127102960-10057-A-0-1.m3u8
埋堆堆33,http://121.12.115.162/txdirect.hls.huya.com/src/1199561181108-1199561181108-5434445845028143104-2399122485672-10057-A-0-1.m3u8
埋堆堆34,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.m3u8
埋堆堆35,http://121.12.115.162/txdirect.hls.huya.com/src/1199561176240-1199561176240-5434424937127346176-2399122475936-10057-A-0-1.m3u8
埋堆堆37,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277694-1199561277694-5434860678739394560-2399122678844-10057-A-0-1.m3u8
埋堆堆38,http://121.12.115.162/txdirect.hls.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.m3u8
埋堆堆39,http://121.12.115.162/txdirect.hls.huya.com/src/1199563483195-1199563483195-5444333233405689856-2399127089846-10057-A-0-1.m3u8
埋堆堆40,http://121.12.115.162/txdirect.hls.huya.com/src/1199563452505-1199563452505-5444201420859375616-2399127028466-10057-A-0-1.m3u8
埋堆堆41,http://121.12.115.162/txdirect.hls.huya.com/src/1199563479483-1199563479483-5444317290487087104-2399127082422-10057-A-0-1.m3u8
埋堆堆42,http://121.12.115.162/txdirect.hls.huya.com/src/1199561278783-1199561278783-5434865355958779904-2399122681022-10057-A-0-1.m3u8
埋堆堆43,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277724-1199561277724-5434860807588413440-2399122678904-10057-A-0-1.m3u8
埋堆堆44,http://121.12.115.162/txdirect.hls.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.m3u8
埋堆堆45,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.m3u8
埋堆堆46,http://121.12.115.162/txdirect.hls.huya.com/src/1199561223732-1199561223732-5434628913714167808-2399122570920-10057-A-0-1.m3u8
埋堆堆47,http://121.12.115.162/txdirect.hls.huya.com/src/1199561391895-1199561391895-5435351168299565056-2399122907246-10057-A-0-1.m3u8
埋堆堆48,http://121.12.115.162/txdirect.hls.huya.com/src/1199563489431-1199563489431-5444360016821747712-2399127102318-10057-A-0-1.m3u8
埋堆堆49,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277677-1199561277677-5434860605724950528-2399122678810-10057-A-0-1.m3u8
埋堆堆50,http://121.12.115.162/txdirect.hls.huya.com/src/1199561240090-1199561240090-5434699170789195776-2399122603636-10057-A-0-1.m3u8
埋堆堆51,http://121.12.115.162/txdirect.hls.huya.com/src/1199561178473-1199561178473-5434434527789318144-2399122480402-10057-A-0-1.m3u8
埋堆堆53,http://121.12.115.162/txdirect.hls.huya.com/src/1199564067003-1199564067003-5446840669672833024-2399128257462-10057-A-0-1.m3u8
埋堆堆54,http://121.12.115.162/txdirect.hls.huya.com/src/1199563551865-1199563551865-5444628168809906176-2399127227186-10057-A-0-1.m3u8
埋堆堆56,http://121.12.115.162/txdirect.hls.huya.com/src/1199561152145-1199561152145-5434321449890349056-2399122427746-10057-A-0-1.m3u8
埋堆堆57,http://121.12.115.162/txdirect.hls.huya.com/src/1199563452337-1199563452337-5444200699304869888-2399127028130-10057-A-0-1.m3u8
埋堆堆58,http://121.12.115.162/txdirect.hls.huya.com/src/1199561176260-1199561176260-5434425023026692096-2399122475976-10057-A-0-1.m3u8
埋堆堆59,http://121.12.115.162/txdirect.hls.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8
埋堆堆60,http://121.12.115.162/txdirect.hls.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.m3u8
埋堆堆61,http://121.12.115.162/txdirect.hls.huya.com/src/1199561153167-1199561153167-5434325839346925568-2399122429790-10057-A-0-1.m3u8
埋堆堆63,http://121.12.115.162/txdirect.hls.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.m3u8
埋堆堆64,http://121.12.115.162/txdirect.hls.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.m3u8
埋堆堆65,http://121.12.115.162/txdirect.hls.huya.com/src/1199563564801-1199563564801-5444683728506847232-2399127253058-10057-A-0-1.m3u8
埋堆堆66,http://121.12.115.162/txdirect.hls.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.m3u8
埋堆堆67,http://121.12.115.162/txdirect.hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.m3u8
埋堆堆68,http://121.12.115.162/txdirect.hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8

📺影視輪播,#genre#

SNH48劇場公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
周潤發,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
周星馳,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
成龍,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
張國榮,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
郭富城,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
吳京,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
劉德華,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
楊冪,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
劉亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
古天樂,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
金庸頻道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8

喜劇聯盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
古天樂影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
成龍作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
張國榮影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
周潤發影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
懷舊老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
周星馳影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
午夜失眠劇場,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
吳京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
雲上電影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
每日科幻電影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
葛優作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
劉德華影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
殭屍劇場,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
劉亦菲影視展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
TVB劇場,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
金庸頻道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
新片放映廳,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
盜墓方法論,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
試膽大會,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
高能燒腦時刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
楊冪作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
4K劇場,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
愛情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
軍旅劇場,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
SNH48劇場公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
紅色諜戰劇場,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8
少林劇場,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
神探狄仁傑,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
黃金劇場,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
追劇少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
古龍作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
經典賀歲片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
每日薦影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
武俠劇場,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
KK_经典好剧,http://hpull.kktv8.com/livekktv/153793844/playlist.m3u8
KK_科幻怪兽,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
KK_喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
KK_女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
KK_开心影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8

鬥魚5,http://dyscdnali1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=
鬥魚6,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
鬥魚8,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
鬥魚14,http://dyscdnali1.douyucdn.cn/live/3637765rrt97QwBF.flv?uuid=
鬥魚16,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=
鬥魚18,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
鬥魚21,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
鬥魚44,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
鬥魚1,http://dyscdnali1.douyucdn.cn/live/747764rfA3HOpaVl.flv?uuid=
鬥魚31,http://dyscdnali1.douyucdn.cn/live/315457rKVDx61O3D.flv?uuid=
鬥魚3,http://dyscdnali1.douyucdn.cn/live/263824rRfZVWVD72.flv?uuid=
鬥魚61,http://dyscdnali1.douyucdn.cn/live/8168353rQlNMuNrh.flv?uuid=
鬥魚17,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
鬥魚33,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
鬥魚21,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
鬥魚27,http://dyscdnali1.douyucdn.cn/live/310926rNTQw8E7Yz.flv?uuid=
鬥魚37,http://dyscdnali1.douyucdn.cn/live/206858rtesHKjl.flv?uuid=
鬥魚11,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
鬥魚12,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
鬥魚29,http://dyscdnali1.douyucdn.cn/live/7537296rTdKDixQ0.flv?uuid=
鬥魚67,http://dyscdnali1.douyucdn.cn/live/6655271rvrNp14Nn.flv?uuid=
鬥魚40,http://dyscdnali1.douyucdn.cn/live/7459925rLzyH2qb0.flv?uuid=
鬥魚68,http://dyscdnali1.douyucdn.cn/live/4282654rqJ3gI94v.flv?uuid=
鬥魚54,http://dyscdnali1.douyucdn.cn/live/6763930rQ0VfA1mV.flv?uuid=
鬥魚42,http://dyscdnali1.douyucdn.cn/live/3980787rVI3fG6Tv.flv?uuid=
武林外傳,http://121.51.249.53/tx.hls.huya.com/src/1423782087-1423782087-6115097500295626752-2847687630-10057-A-0-1-imgplus.m3u8


喜剧联盟,http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/virtuallive/5101097468/50/index.m3u8?ProgramID=&encrypt=

经典频道,http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r3/virtuallive/5100179383/75/index.m3u8?ProgramID=&encrypt=
精品剧场,http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r1/2018/wasu/jpjc/350/index.m3u8?ProgramID=&encrypt=
精品剧场,http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r1/2018/wasu/jpjc/1000/index.m3u8?ProgramID=&encrypt=
高分影院,http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r1/virtuallive/5101000708/50/index.m3u8?ProgramID=&encrypt=
高分影院,http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r1/virtuallive/5101000708/75/index.m3u8?ProgramID=&encrypt=
新片放映厅,http://39.134.32.31/live.cache.cmvideo.cn:8088/wd-virtuallive5100030975-50/index.m3u8?ProgramID=&encrypt=
新片放映厅,http://39.134.32.31/live.cache.cmvideo.cn:8088/wd-virtuallive5100030975-75/index.m3u8?ProgramID=&encrypt=
